0,000000
0,000000
0,000000
0,000000
0,000000
0,000000
0,012144
0,024895
0,029485
0,066687
0,086074
0,099056
0,100789
0,126387
0,133227
0,134623
0,192666
0,219484
0,230771
0,233711
0,223333
0,223918
0,229094
0,189590
0,161047
0,144369
0,157410
0,209574
0,214835
0,225541
0,240967
0,253969
0,264745
0,271265
0,245285
0,236297
0,221466
0,189308
0,159366
0,131989
0,121057
0,161878
0,184996
0,200458
0,204358
0,205300
0,205288
0,189271
0,132592
0,107071
0,088425
0,095531
0,102748
0,107424
0,112101
0,136400
0,155212
0,155618
0,147328
0,141508
0,138035
0,134737
0,109469
0,078732
0,055975
0,052588
0,051325
0,051208
0,049515
0,048726
0,043684
0,072264
0,108874
0,114518
0,117653
0,119029
0,142303
0,199031
0,252295
0,271392
0,285415
0,290705
0,297208
0,299735
0,263679
0,205539
0,159992
0,128557
0,113169
0,093052
0,037672
0,030006
0,028527
0,028693
0,029051
0,028580
0,028642
0,020714
0,029624
0,040797
0,056093
0,064551
0,069341
0,103921
0,111762
0,123439
0,128627
0,142468
0,148755
0,150555
0,130446
0,125750
0,112562
0,103226
0,073615
0,050497
0,036634
0,031994
0,033730
0,037333
0,117491
0,252476
0,310991
0,340920
0,347505
0,347020
0,349581
0,332728
0,246503
0,167028
0,093228
0,070359
0,069146
0,052148
0,038497
0,038392
0,036911
0,032515
0,025479
0,043847
0,108076
0,127488
0,127476
0,127599
0,128296
0,166911
0,175127
0,180233
0,178218
0,200876
0,210443
0,212642
0,193183
0,182866
0,172500
0,189930
0,193953
0,198797
0,202915
0,194521
0,211295
0,208799
0,234793
0,248320
0,255179
0,257780
0,256644
0,242637
0,231448
0,193546
0,176693
0,156977
0,148751
0,150349
0,150037
0,145321
0,125495
0,073347
0,051665
0,033219
0,070328
0,168574
0,264218
0,283609
0,286259
0,286586
0,286725
0,291514
0,275937
0,219137
0,240102
0,281564
0,301504
0,308358
0,332569
0,311282
0,291948
0,255352
0,208226
0,180883
0,171802
0,119008
0,122834
0,118585
0,144543
0,140057
0,136747
0,135179
0,113868
0,108722
0,126148
0,108325
0,108215
0,107099
0,104292
0,115924
0,117234
0,105867
0,139199
0,144378
0,146433
0,146745
0,139901
0,164029
0,157618
0,116575
0,133049
0,147531
0,159679
0,158398
0,142273
0,190116
0,240005
0,228044
0,217559
0,209350
0,206858
0,199736
0,156624
0,092864
0,108749
0,118309
0,122505
0,149212
0,179607
0,184901
0,177592
0,169093
0,164632
0,164528
0,145877
0,127120
0,175595
0,215583
0,237870
0,247756
0,249431
0,244413
0,233007
0,208720
0,217866
0,200584
0,190565
0,186293
0,190320
0,190235
0,181946
0,114734
0,244284
0,303427
0,335832
0,370531
0,401397
0,399876
0,396947
0,339578
0,292616
0,257639
0,202166
0,147152
0,138925
0,148895
0,141280
0,138620
0,139312
0,159721
0,144679
0,144466
0,134606
0,211467
0,251672
0,274588
0,296211
0,351804
0,390313
0,409323
0,383082
0,360186
0,341979
0,313231
0,252173
0,189010
0,155464
0,179674
0,198825
0,212539
0,219709
0,219189
0,217979
0,209127
0,188047
0,174225
0,167001
0,164753
0,185959
0,190932
0,199486
0,210177
0,216524
0,219783
0,302344
0,436272
0,493266
0,512437
0,530449
0,535463
0,533645
0,495476
0,376218
0,298113
0,288678
0,247473
0,229227
0,226910
0,213178
0,297495
0,388984
0,438709
0,458222
0,465555
0,466275
0,466503
0,421422
0,446691
0,538319
0,643322
0,702288
0,732732
0,744226
0,756699
0,703844
0,593472
0,463261
0,367099
0,312768
0,326999
0,296132
0,278877
0,282719
0,263665
0,245615
0,228799
0,165370
0,145409
0,148228
0,205945
0,305300
0,321349
0,328572
0,330589
0,333915
0,333483
0,289492
0,166567
0,118089
0,082285
0,116428
0,286124
0,323724
0,333098
0,334641
0,338275
0,344690
0,336284
0,219684
0,162313
0,146953
0,144593
0,136538
0,119698
0,104683
0,130984
0,137176
0,166281
0,178838
0,184356
0,185850
0,205686
0,224339
0,225597
0,223757
0,273805
0,298805
0,309633
0,301463
0,279056
0,275541
0,261446
0,196939
0,149181
0,122476
0,120726
0,110938
0,111388
0,136427
0,168864
0,184181
0,190219
0,190777
0,227595
0,257060
0,255396
0,253231
0,250025
0,247213
