47,957836
42,117688
36,754367
39,334338
34,496832
37,131061
38,060843
35,503282
38,266355
33,516394
33,568089
42,671177
40,954755
43,213339
39,245196
34,990922
45,919471
45,246527
46,969562
43,887700
41,167508
46,863997
42,498319
45,154337
42,030678
39,319774
44,482637
42,963314
49,553279
39,827179
38,790289
42,806109
37,919031
41,463559
37,340567
37,443674
33,714165
30,917405
39,375163
41,858065
42,480826
52,809127
42,719061
46,596785
48,776728
49,713096
58,634583
50,082868
48,442914
43,502014
46,860016
54,650197
47,762436
46,298185
42,834317
46,203542
52,016725
45,319111
44,845961
42,427951
43,196190
47,538071
41,423827
43,928894
33,833813
37,482832
41,321099
35,412910
35,268784
29,570117
32,106957
37,938471
32,746708
32,845256
27,068085
29,050806
34,242949
29,429191
31,022268
24,904174
27,703003
44,150667
56,710093
56,831978
50,547702
54,944429
56,526831
49,039093
49,206970
43,933598
49,639748
51,791033
44,531197
46,113315
41,724398
48,635321
50,607290
42,090468
44,459651
39,737534
49,257858
57,461699
51,997236
54,256029
49,690554
56,520542
55,710529
51,451389
55,299978
51,860379
58,725464
57,538158
53,699590
57,123368
54,182926
64,813247
66,013133
63,712861
61,595655
59,258154
68,213033
58,926930
53,833314
46,848202
44,300510
49,557585
49,991753
46,582934
44,603803
40,577969
42,149868
39,761389
37,701272
36,021644
35,960388
39,524030
37,024718
36,952932
35,321068
36,005118
40,770283
43,648339
51,709859
55,151314
56,190903
60,961156
58,056417
55,988244
49,392818
53,327707
57,274582
57,660016
58,455486
58,755594
59,175618
67,328520
65,384378
61,841526
62,196246
62,630523
56,777261
59,870610
53,698292
54,822167
55,044328
56,977670
59,616818
51,999214
52,945683
53,109739
51,791842
51,466122
44,599307
45,142353
45,152163
48,128226
44,709210
38,799956
41,889590
54,004241
56,539008
48,668596
43,503785
46,268666
44,496636
49,326703
42,449468
36,187397
37,911239
41,831032
49,523891
42,891956
29,694136
29,468941
33,240020
38,244331
36,590248
25,771326
25,517167
30,930248
40,615502
39,414629
29,741697
29,575898
33,883843
33,955611
32,806104
25,155960
24,966179
30,781546
30,851916
29,440811
21,892361
22,773725
26,649616
26,709611
22,555952
19,532065
22,183714
26,267263
23,965680
27,576902
33,033473
36,507785
40,181035
31,786226
25,359432
30,006960
32,367404
45,782335
39,887245
38,614406
44,909310
51,083562
50,876725
45,630552
46,450551
48,859738
50,509763
50,297452
48,029442
48,469210
48,430537
48,488674
48,229219
41,797411
41,659754
44,371030
44,857863
44,493565
42,508023
47,709540
53,726468
56,992807
61,322984
52,420054
57,311502
63,209288
63,482162
63,671885
53,662983
59,412237
64,638340
66,517954
69,915807
61,722274
64,898771
69,632398
69,987520
69,915807
62,341652
69,068030
73,406555
73,810151
73,921184
69,165556
67,174285
70,874066
73,540672
73,618331
63,210547
67,296193
81,005159
81,154240
81,400114
74,798096
73,065238
79,374699
80,429052
80,628340
76,060716
76,771299
82,528929
82,321224
82,534818
78,666155
61,618552
61,453993
59,103106
58,932578
58,805698
56,289250
58,428878
53,285768
44,183769
39,325931
36,815161
36,376285
36,698634
37,038785
34,099592
33,950022
33,447234
31,995966
32,184178
34,647570
37,776543
37,461024
35,667900
34,217373
36,378026
33,907556
34,583768
33,404681
33,409066
35,077186
29,392900
27,720246
27,135812
26,014285
28,436586
27,165063
25,930619
26,227565
25,134240
27,467063
27,187933
23,712652
20,382630
19,486390
21,257610
21,119678
20,163527
17,413858
17,530501
19,006268
23,013360
22,170315
19,576771
19,807172
17,501643
21,945913
23,018884
20,983528
23,539635
28,091916
30,289105
24,715038
21,725600
19,825786
23,906961
25,459888
19,014200
18,522625
17,035005
20,511842
21,995153
17,345335
16,825893
15,519204
18,671929
25,305472
18,894991
21,270653
19,963553
26,022852
34,154848
27,879454
27,007121
25,610442
24,387077
28,298064
22,846857
21,608004
22,584957
23,528474
