41,597644
46,109843
68,538824
68,538824
68,538824
60,938002
63,268649
66,208117
74,950315
84,989522
84,989522
84,989522
85,980519
86,169475
83,360715
65,837771
51,001758
51,001758
51,001758
49,869641
46,504581
45,688328
46,684713
40,168036
40,168036
40,168036
29,231744
12,897712
17,754733
23,448583
29,885365
29,885365
29,885365
32,283247
33,078431
39,737601
35,923686
41,225689
41,225689
41,225689
45,355109
73,286625
73,525701
74,088013
67,113170
67,113170
67,113170
67,113170
71,155560
70,045506
62,833073
60,581738
60,581738
60,581738
72,799405
50,650531
55,663309
37,330469
36,541762
43,874095
43,874095
43,874095
57,388930
59,231571
67,598643
68,918692
68,918692
68,918692
71,543645
74,369563
66,012914
75,049286
81,923081
80,425618
80,425618
80,935969
76,222522
63,174811
60,371894
56,340642
56,340642
56,340642
49,615570
37,611878
54,734366
49,547884
40,094673
40,094673
40,094673
27,322895
30,536092
29,827173
20,545797
18,908998
18,908998
18,908998
21,071010
28,879304
19,468788
22,710412
29,951492
29,951492
29,951492
40,401782
38,909261
46,675761
67,948374
86,743927
86,743927
86,743927
79,412712
67,869844
73,177320
76,932466
77,341291
77,341291
77,341291
77,571409
70,939302
71,191787
63,643373
37,786258
37,786258
37,786258
50,121976
73,322780
83,650364
76,717896
57,985963
57,985963
57,985963
71,799826
73,522186
76,655943
70,416220
74,700139
74,700139
74,700139
75,778888
70,445956
70,893945
74,904675
83,823693
83,823693
83,823693
75,687546
63,945660
58,167841
51,499848
43,517796
43,517796
43,517796
42,509565
45,963601
25,633819
15,240967
8,939252
16,167176
16,167176
16,604505
21,401130
24,999093
33,454247
35,336660
35,336660
35,336660
43,744896
59,566711
78,068362
74,291984
75,202514
72,941627
72,941627
79,344059
81,576964
81,355488
83,009315
84,295438
84,295438
84,295438
85,436486
71,611978
61,530712
71,766416
69,777717
69,777717
69,777717
69,259242
62,859344
62,380919
62,984011
52,969325
52,969325
52,969325
49,020727
50,853074
51,575561
44,332608
55,067711
55,067711
55,067711
50,248757
50,894052
53,993183
55,547043
58,915463
58,915463
58,915463
45,862955
48,276836
60,429129
61,981529
62,973741
62,973741
62,973741
58,494873
51,428704
41,646442
29,287011
46,429656
46,429656
46,429656
52,186815
50,481659
50,101260
55,160532
48,229776
48,229776
48,229776
38,675831
43,825465
54,181979
55,943053
50,063654
50,063654
50,063654
52,601048
47,148607
34,987053
24,561976
25,837750
25,837750
25,837750
35,704037
35,948390
43,737582
55,452750
42,772048
42,772048
42,772048
43,665477
53,231281
55,215226
66,844101
76,084636
76,084636
76,084636
77,638669
79,941523
71,887767
67,965569
79,886774
79,886774
79,886774
77,643054
82,325279
84,298789
73,574049
56,270249
56,270249
56,270249
43,858408
47,223555
51,477724
52,392886
60,993706
60,993706
60,993706
66,208738
68,664482
75,334580
83,601150
88,292239
88,292239
88,292239
97,420157
97,242649
99,351347
99,401575
99,278085
99,278085
99,278085
99,148477
98,811117
98,612572
98,622173
99,032917
99,032917
99,032917
99,032917
99,119833
72,682504
76,641528
75,946687
75,946687
75,946687
82,060616
85,605287
84,445347
81,925166
81,622531
81,622531
81,622531
82,708072
81,047322
94,776071
94,715478
94,081380
94,081380
94,081380
81,244737
46,433817
42,280260
41,165627
33,655616
33,655616
33,655616
32,475619
26,694166
18,999960
6,422645
5,554995
5,554995
5,554995
5,849507
6,450637
7,572623
7,896297
25,002565
25,002565
25,002565
27,699656
29,998602
38,399352
43,228830
50,034817
50,034817
50,034817
49,483853
63,806561
57,847715
45,188864
18,888493
28,566973
28,566973
18,947721
19,447285
26,748298
30,352112
30,053204
30,053204
30,053204
25,135088
15,903337
24,349177
34,129691
48,955788
41,895616
41,895616
41,755381
48,371689
37,952712
38,008683
39,594225
39,594225
39,594225
50,849661
79,683199
70,365289
72,313758
63,482941
63,482941
63,482941
49,810585
38,922543
54,558340
48,359771
38,989640
38,989640
38,989640
35,464798
23,401007
36,740130
29,140857
28,195484
28,195484
28,195484
41,764701
51,474219
42,726384
56,284473
75,714618
75,714618
75,714618
60,601578
54,726180
43,846324
45,863933
45,461659
45,461659
45,461659
